names,ratings,locations,distances,latitude,longitude,price,popularity,total_photos,total_ratings
Banana Leaf,8.2,"1043 Davie St (b/t Burrard & Thurlow), Vancouver BC V6E 1M5",119,49.280881,-123.130672,3.0,0.962455654417484,177.0,115.0
Thai Basil Restaurant,7.6,"1215 Thurlow St, Vancouver BC V6E 1X4",90,49.280881,-123.130672,1.0,0.9728709377549278,73.0,64.0
Cobs Bread,8.6,"1160 Davie St (between Thurlow and Bute), Vancouver BC V6E 1N1",154,49.280881,-123.130672,1.0,0.8521560964504563,27.0,26.0
Gurkha Himalayan Kitchen,7.5,"1141 Davie St (btwn Thurlow & Bute), Vancouver BC V6E 1N2",100,49.280881,-123.130672,,0.977310238849576,38.0,24.0
West End Farmers Market,7.8,"1100 Comox St (Thurlow St), Vancouver BC",182,49.280881,-123.130672,,0.9905522566447231,125.0,36.0
Nelson Park,7.9,"1030 Bute St (at Nelson St.), Vancouver BC V6E 1Y7",213,49.280881,-123.130672,,0.9944224165733907,440.0,55.0
La Belle Patate,8.3,"1215 Davie St (Between Jervis & Bute), Vancouver BC V6E 1N4",246,49.280881,-123.130672,2.0,0.9771205251275825,285.0,210.0
Little Sister's Book & Art Emporium,8.7,"1238 Davie St (btwn Bute & Jervis St.), Vancouver BC V6E 1N3",298,49.280881,-123.130672,,0.9374893286031378,15.0,22.0
Corduroy Pie Co,8.6,"758 16th Ave W (Willow), Vancouver BC V5Z 1S7",89,49.256845,-123.120071,1.0,0.8580372218322552,15.0,18.0
Hachibei Restaurant,7.6,"778 16th Ave W, Vancouver BC V5Z 1S7",107,49.256845,-123.120071,2.0,0.9249682229515661,26.0,27.0
Vij's,8.9,"3106 Cambie St (at W 15th Ave), Vancouver BC V5Z 2W2",369,49.256845,-123.120071,2.0,0.9633093661664548,66.0,113.0
Biercraft Bistro,8.1,"3305 Cambie St (at 17th Ave.), Vancouver BC V5Z 2W6",367,49.256845,-123.120071,3.0,0.8879171330462332,265.0,155.0
Rain or Shine,8.8,"3382 Cambie St (18th Ave), Vancouver BC V5Z 2W5",408,49.256845,-123.120071,1.0,0.9739333345980915,99.0,78.0
Lemonade Gluten Free Bakery,8.2,"3385 Cambie St (W.17th and W.19th Ave), Vancouver BC V5Z 2W6",395,49.256845,-123.120071,1.0,0.8910474094591262,27.0,31.0
Dutch Wooden Shoe Cafe,7.8,"3292 Cambie St (at W 17 Ave.), Vancouver BC V5Z 2W4",370,49.256845,-123.120071,1.0,0.9435981104513289,116.0,42.0
Indian Roti Kitchen,8.4,"2961 Cambie St, Vancouver BC V5Z 2V7",430,49.256845,-123.120071,2.0,0.9053897668418357,4.0,33.0
Passion8 Dessert Cafe,8.0,"3010 Cambie St, Vancouver BC V5Z 2V9",409,49.256845,-123.120071,1.0,0.9468611864696174,28.0,32.0
Potluck Hawker Eatery,8.2,"3424 Cambie St (b/w W. 18th Avenue & W. 19th Avenue), Vancouver BC V5Z 2W8",449,49.256845,-123.120071,2.0,0.9343021380736468,31.0,12.0
Mt. Pleasant Park,8.2,"32 16th Ave W, Vancouver BC V5Y 1Y6",181,49.25849,-123.104799,,0.989679573523553,82.0,33.0
Brewery Creek Cold Beer & Wine Store,8.5,"3045 Main St (14th Ave), Vancouver BC V5T 3G6",259,49.25849,-123.104799,,0.9046878260704597,13.0,40.0
Pho Goodness,8.5,"3079 Main St, Vancouver BC V5T 3G6",269,49.25849,-123.104799,2.0,0.9742558479254805,14.0,18.0
49th Parallel Coffee Roast,8.6,"2902 Main St (at E 13th Ave), Vancouver BC V5T 3G3",288,49.25849,-123.104799,2.0,0.9715429417009732,900.0,562.0
Toshi Sushi,8.6,"181E 16th Ave E (at Main St.), Vancouver BC V5T 4R2",289,49.25849,-123.104799,2.0,0.9550757906319364,111.0,104.0
Save-On-Foods,7.5,"2949 Main St, Vancouver BC V5T 3G4",230,49.25849,-123.104799,,0.9929995636584394,6.0,24.0
JJ Bean Coffee Roasters,7.5,"3010 Main St (at E 14th Ave.), Vancouver BC V5T 3G5",283,49.25849,-123.104799,2.0,0.9551516761207338,146.0,105.0
Kwong Chow Congee & Noodle House,7.6,"3163 Main St (btwn E 16th & E 15th Ave.), Vancouver BC V5T 3G8",304,49.25849,-123.104799,1.0,0.9694940335034433,47.0,38.0
Sing Sing Beer Bar,7.5,"2718 Main St, Vancouver BC V5T 3E8",364,49.25849,-123.104799,,0.9848987877293165,25.0,16.0
Anh and Chi,8.9,"3388 Main St, Vancouver BC V5V 3M7",469,49.25849,-123.104799,2.0,0.981521883477832,153.0,89.0
Brewery Creek Cold Beer & Wine Store,8.5,"3045 Main St (14th Ave), Vancouver BC V5T 3G6",68,49.258425,-123.100792,,0.9046878260704597,13.0,40.0
49th Parallel Coffee Roast,8.6,"2902 Main St (at E 13th Ave), Vancouver BC V5T 3G3",78,49.258425,-123.100792,2.0,0.9715429417009732,900.0,562.0
JJ Bean Coffee Roasters,7.5,"3010 Main St (at E 14th Ave.), Vancouver BC V5T 3G5",16,49.258425,-123.100792,2.0,0.9551516761207338,146.0,105.0
Pho Goodness,8.5,"3079 Main St, Vancouver BC V5T 3G6",87,49.258425,-123.100792,2.0,0.9742558479254805,14.0,18.0
Save-On-Foods,7.5,"2949 Main St, Vancouver BC V5T 3G4",67,49.258425,-123.100792,,0.9929995636584394,6.0,24.0
Toshi Sushi,8.6,"181E 16th Ave E (at Main St.), Vancouver BC V5T 4R2",218,49.258425,-123.100792,2.0,0.9550757906319364,111.0,104.0
Kwong Chow Congee & Noodle House,7.6,"3163 Main St (btwn E 16th & E 15th Ave.), Vancouver BC V5T 3G8",170,49.258425,-123.100792,1.0,0.9694940335034433,47.0,38.0
Sing Sing Beer Bar,7.5,"2718 Main St, Vancouver BC V5T 3E8",227,49.258425,-123.100792,,0.9848987877293165,25.0,16.0
Anh and Chi,8.9,"3388 Main St, Vancouver BC V5V 3M7",382,49.258425,-123.100792,2.0,0.981521883477832,153.0,89.0
The Cascade Room,8.6,"2616 Main St (at 10th Ave), Vancouver BC V5T 3E6",374,49.258425,-123.100792,2.0,0.9292367816964201,140.0,200.0
David Lam Park,9.3,"1300 Pacific Blvd, Vancouver BC V6Z 0A9",232,49.270905,-123.126006,,0.9986909753182448,656.0,194.0
George Wainborn Park,9.0,"450 Beach Cres (at Richards St.), Vancouver BC V6Z 3E5",297,49.270905,-123.126006,,0.9968886949593064,247.0,76.0
Matchstick Coffee Roasters,8.6,"1328 Richards St (btwn Drake & Pacific), Vancouver BC V6B 3G6",410,49.270905,-123.126006,1.0,0.9927719071920472,47.0,39.0
Rodney's Oyster House,8.7,"1228 Hamilton St (at Drake St), Vancouver BC V6B 6L2",436,49.270905,-123.126006,2.0,0.958509609000019,463.0,291.0
Charleson Park,8.9,"999 Charleson St, Vancouver BC",457,49.270905,-123.126006,,0.9949536149949726,332.0,59.0
The Flying Pig Yaletown,8.8,"1168 Hamilton St (btwn Davie & Helmcken St), Vancouver BC V6B 2S2",557,49.270905,-123.126006,3.0,0.9588510936996073,372.0,381.0
Mister,8.8,"1141 Mainland St (btwn Davie & Helmcken), Vancouver BC V6B 5P2",573,49.270905,-123.126006,1.0,0.9652444461307886,109.0,85.0
False Creek Seawall,9.3,"1689 Johnston St (Anderson), Vancouver BC V6H 3R9",600,49.270905,-123.126006,,0.9986880108087324,403.0,86.0
OEB Breakfast Co,8.2,"1137 Marinaside Cres, Vancouver BC V6Z 2Y3",553,49.270905,-123.126006,1.0,0.9687351786154692,94.0,44.0
Ancora Waterfront Dining and Patio,8.7,"1600 Howe St, Vancouver BC V6Z 2L9",591,49.270905,-123.126006,3.0,0.956783214129878,74.0,44.0
George Wainborn Park,9.0,"450 Beach Cres (at Richards St.), Vancouver BC V6Z 3E5",136,49.273568,-123.129935,,0.9968886949593064,247.0,76.0
Ancora Waterfront Dining and Patio,8.7,"1600 Howe St, Vancouver BC V6Z 2L9",215,49.273568,-123.129935,3.0,0.956783214129878,74.0,44.0
Matchstick Coffee Roasters,8.6,"1328 Richards St (btwn Drake & Pacific), Vancouver BC V6B 3G6",272,49.273568,-123.129935,1.0,0.9927719071920472,47.0,39.0
False Creek Seawall,9.3,"1689 Johnston St (Anderson), Vancouver BC V6H 3R9",295,49.273568,-123.129935,,0.9986880108087324,403.0,86.0
The Sandbar Seafood Restaurant,8.2,"1535 Johnston St (Granville Island), Vancouver BC V6H 3R9",326,49.273568,-123.129935,2.0,0.9839881618637476,457.0,348.0
Granville Island Public Market,9.1,"1689 Johnston St (at Johnston St), Vancouver BC V6H 3R9",405,49.273568,-123.129935,,0.9996964580448103,2427.0,1683.0
David Lam Park,9.3,"1300 Pacific Blvd, Vancouver BC V6Z 0A9",456,49.273568,-123.129935,,0.9986909753182448,656.0,194.0
A Bread Affair,8.8,"1680 Johnston St (at Duranleau St), Vancouver BC V6H 3S2",448,49.273568,-123.129935,1.0,0.9753182447686441,62.0,48.0
Paper-Ya,8.7,"1666 Johnston St (in the Net Loft), Vancouver BC V6H 3S2",455,49.273568,-123.129935,,0.9565745290356852,65.0,48.0
The Liberty Distillery,8.7,"2 1494 Old Bridge St, Vancouver BC V6H 3S6",482,49.273568,-123.129935,,0.9689059209652634,136.0,91.0
Small Victory Bakery,8.9,"1088 Homer St (btwn Helmcken & Nelson), Vancouver BC V6B 2W9",114,49.277141,-123.122589,1.0,0.9844624461687314,215.0,268.0
Nero Belgian Waffle Bar,9.1,"1002 Seymour St (Seymour and Nelson), Vancouver BC V6B 3M6",151,49.277141,-123.122589,1.0,0.9735349357819051,111.0,112.0
Blue Water Cafe + Raw Bar,9.1,"1095 Hamilton St (at Helmcken St), Vancouver BC V6B 5T4",152,49.277141,-123.122589,4.0,0.9664775853237465,381.0,317.0
Vancity Theatre,8.1,"1181 Seymour St (Davie Street), Vancouver BC V6B 3M7",153,49.277141,-123.122589,,0.9617537136461081,166.0,92.0
The Parlour,8.7,"1011 Hamilton St (btwn Nelson & Helmcken), Vancouver BC V6B 5T4",184,49.277141,-123.122589,2.0,0.9619244559959022,223.0,223.0
The Flying Pig Yaletown,8.8,"1168 Hamilton St (btwn Davie & Helmcken St), Vancouver BC V6B 2S2",209,49.277141,-123.122589,3.0,0.9588510936996073,372.0,381.0
The Mexican,8.6,"1049 Granville St (btwn Nelson & Helmcken), Vancouver BC V6Z 1L4",207,49.277141,-123.122589,1.0,0.9793781184193052,129.0,187.0
The Templeton,8.2,"1087 Granville St (at Helmcken St.), Vancouver BC V6Z 1L4",195,49.277141,-123.122589,2.0,0.9809906850562501,215.0,240.0
Angus T,8.9,"1036 Mainland St, Vancouver BC V6B 2T4",234,49.277141,-123.122589,1.0,0.9421373147919789,52.0,26.0
Minami Restaurant,9.0,"1118 Mainland St (at Helmcken St.), Vancouver BC V6B 2T9",236,49.277141,-123.122589,3.0,0.9346246514010358,569.0,326.0
Cineplex Cinemas,8.1,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",90,49.267859,-123.145782,,0.9763426988674091,84.0,131.0
Romer's Burger Bar,8.7,"1873 4th Ave W (btwn Cypress & Burrard), Vancouver BC V6J 1M4",115,49.267859,-123.145782,2.0,0.9601980611257612,172.0,196.0
Elysian Room,7.6,"1778 5th Ave W (at Burrard St), Vancouver BC V6J 1P2",84,49.267859,-123.145782,2.0,0.9349851074728235,47.0,60.0
Rain or Shine Ice Cream,8.9,"1926 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",216,49.267859,-123.145782,3.0,0.9824894234599989,191.0,196.0
Fable,8.9,"1944 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",233,49.267859,-123.145782,2.0,0.930963176566561,251.0,202.0
AnnaLena,8.8,"1809 1st Ave W (btwn Cypress & Chestnut), Vancouver BC V6J 5B8",328,49.267859,-123.145782,,0.9640113069378308,84.0,75.0
Indian Oven Restaurant Ltd,8.8,"2006 4th Ave W (at Maple St), Vancouver BC V6J 1M9",346,49.267859,-123.145782,2.0,0.8782796759689628,10.0,41.0
Beaucoup Bakery & Cafe,9.0,"2150 Fir St (at W 6th Ave), Vancouver BC V6J 3B5",399,49.267859,-123.145782,2.0,0.9620572556012976,379.0,283.0
Las Margaritas,7.4,"1999 4th Ave W (at Maple St), Vancouver BC V6J 1M7",320,49.267859,-123.145782,2.0,0.9737625922482973,211.0,172.0
Their There,8.0,"2042 4th Ave W, Vancouver BC V6J 1M9",407,49.267859,-123.145782,1.0,0.9531027679232039,45.0,28.0
Cineplex Cinemas,8.1,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",199,49.265336,-123.145823,,0.9763426988674091,84.0,131.0
Shoppers Drug Mart,7.6,"1780 West Broadway (Burrard St), Vancouver BC V6J 1Y1",208,49.265336,-123.145823,,0.9721120828669537,10.0,26.0
Elysian Room,7.6,"1778 5th Ave W (at Burrard St), Vancouver BC V6J 1P2",216,49.265336,-123.145823,2.0,0.9349851074728235,47.0,60.0
Romer's Burger Bar,8.7,"1873 4th Ave W (btwn Cypress & Burrard), Vancouver BC V6J 1M4",334,49.265336,-123.145823,2.0,0.9601980611257612,172.0,196.0
Rain or Shine Ice Cream,8.9,"1926 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",366,49.265336,-123.145823,3.0,0.9824894234599989,191.0,196.0
Fable,8.9,"1944 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",371,49.265336,-123.145823,2.0,0.930963176566561,251.0,202.0
Suika,8.7,"1626W Broadway W (btwn Fir & Pine), Vancouver BC V6J 1X6",365,49.265336,-123.145823,2.0,0.9723966534499441,488.0,219.0
Beaucoup Bakery & Cafe,9.0,"2150 Fir St (at W 6th Ave), Vancouver BC V6J 3B5",386,49.265336,-123.145823,2.0,0.9620572556012976,379.0,283.0
Salade de Fruits Inc,8.6,"1551 7th Ave W (btwn Fir & Granville), Vancouver BC V6J 1S1",424,49.265336,-123.145823,3.0,0.9480563829181765,78.0,54.0
Indian Oven Restaurant Ltd,8.8,"2006 4th Ave W (at Maple St), Vancouver BC V6J 1M9",454,49.265336,-123.145823,2.0,0.8782796759689628,10.0,41.0
Charleson Park,8.9,"999 Charleson St, Vancouver BC",234,49.267628,-123.127698,,0.9949536149949726,332.0,59.0
Choklit Park,7.7,"2400 Spruce St (Spruce St), Vancouver BC V6H 2P3",313,49.267628,-123.127698,,0.9579594392062378,122.0,15.0
Gyu-Kaku BBQ,8.5,"950 Broadway W (at Laurel St), Vancouver BC V5Z 1K7",499,49.267628,-123.127698,3.0,0.9322342585039176,60.0,81.0
Salmon n' Bannock,8.2,"1128 Broadway W, Vancouver BC V6H 1G5",500,49.267628,-123.127698,,0.9427443987023582,48.0,22.0
George Wainborn Park,9.0,"450 Beach Cres (at Richards St.), Vancouver BC V6Z 3E5",543,49.267628,-123.127698,,0.9968886949593064,247.0,76.0
Granville Island Water Park,8.3,"1318 Cartwright St (at Old Bridge St), Vancouver BC",548,49.267628,-123.127698,,0.9597427481929768,32.0,16.0
The Liberty Distillery,8.7,"2 1494 Old Bridge St, Vancouver BC V6H 3S6",587,49.267628,-123.127698,,0.9689059209652634,136.0,91.0
David Lam Park,9.3,"1300 Pacific Blvd, Vancouver BC V6Z 0A9",605,49.267628,-123.127698,,0.9986909753182448,656.0,194.0
Wild Birds Unlimited Inc,8.2,"1302 Broadway W (at Birch Street), Vancouver BC V6H 1H2",643,49.267628,-123.127698,,0.8995086414600368,22.0,9.0
Granville Island Brewing,8.1,"1441 Cartwright St (at Old Bridge St), Vancouver BC V6H 3R7",663,49.267628,-123.127698,2.0,0.9870994669044412,834.0,385.0
Museum of Vancouver,8.3,"1100 Chestnut St, Vancouver BC V6J 3J9",109,49.275938,-123.145939,,0.9744265902752746,339.0,110.0
H.R. MacMillan Space Ctr,6.9,"1100 Chestnut St, Vancouver BC V6J 3J9",109,49.275938,-123.145939,,0.8910663808313255,141.0,67.0
Vanier Park,8.9,"1695 Whyte Ave (Chestnut), Vancouver BC",275,49.275938,-123.145939,,0.9723207679611466,267.0,74.0
Vancouver Maritime Museum,7.5,"1905 Ogden Ave (in Vanier Park), Vancouver BC V6J 1A3",211,49.275938,-123.145939,,0.9648650186868016,159.0,41.0
Hadden Park,7.8,"1905 Ogden Ave (Cypress St), Vancouver BC V6J 1A3",245,49.275938,-123.145939,,0.9848608449849178,74.0,18.0
Bard on the Beach Theatre Society,8.1,"1100 Chestnut St, Vancouver BC V6J 3J9",277,49.275938,-123.145939,,0.9663827284627498,188.0,67.0
Kits Point Dog Beach,8.1,"Ogden Ave (at Cypress), Vancouver BC",323,49.275938,-123.145939,,0.9885956842987071,120.0,28.0
Siegel's Bagels,8.8,"1883 Cornwall Ave (at Cypress St), Vancouver BC V6J 1C6",371,49.275938,-123.145939,1.0,0.9854869002674963,154.0,158.0
Kitsilano Beach,9.4,"2225 Cornwall Ave (at Yew St), Vancouver BC",538,49.275938,-123.145939,,0.9999419948114028,2159.0,583.0
Teatotaler Beach,,Vancouver BC V6J 1A3,212,49.275938,-123.145939,,0.9128834588605794,,
Creekside Park,8.9,"1455 Quebec St (at Science World), Vancouver BC V6A 3Z7",106,49.2756,-123.102661,,0.9990324600178331,198.0,81.0
The Boxcar,9.0,"917 Main St, Vancouver BC V6A 2V8",218,49.2756,-123.102661,2.0,0.9618485705071048,20.0,38.0
Pizzeria Farina,8.7,"915 Main St (at Prior St), Vancouver BC V6A 2V8",226,49.2756,-123.102661,1.0,0.9417578873479919,120.0,128.0
Torafuku,8.3,"958 Main St, Vancouver BC V6A 2W1",210,49.2756,-123.102661,2.0,0.9356680768720002,51.0,52.0
Seaside Seawall,9.4,"Quebec St, Vancouver BC",354,49.2756,-123.102661,,0.9989683836279333,168.0,94.0
The Union,8.4,"219 Union St (at Main St), Vancouver BC V6A 2B2",346,49.2756,-123.102661,2.0,0.9094116977480982,154.0,130.0
Matchstick Coffee Roasters,8.8,"213 Georgia St E (at Main St), Vancouver BC V6A 1Z6",415,49.2756,-123.102661,2.0,0.9376410995807327,168.0,216.0
Harvest Community Foods,8.2,"243 Union St (btwn Main & Gore), Vancouver BC V6A 2B2",393,49.2756,-123.102661,,0.9002864677202101,80.0,43.0
Keefer Bar,9.0,"135 Keefer St (btwn Columbia & Main), Vancouver BC V6A 1X3",444,49.2756,-123.102661,3.0,0.9745214471362713,245.0,234.0
Cirque du Soleil: Luzia,8.4,"88 Pacific Blvd, Vancouver BC V6Z 2R6",432,49.2756,-123.102661,,0.9422132002807763,12.0,9.0
Alibi Room,8.7,"157 Alexander St (btwn Main & Columbia), Vancouver BC V6A 1B8",23,49.284157,-123.099917,2.0,0.9698734609474303,633.0,440.0
Ask for Luigi,8.9,"305 Alexander St (at Gore Ave), Vancouver BC V6A 1C4",158,49.284157,-123.099917,2.0,0.9869476959268464,193.0,186.0
Birds & the Beets,8.9,"55 Powell St, Vancouver BC V6A 1E9",229,49.284157,-123.099917,2.0,0.9516799150082526,116.0,164.0
Back and Forth Bar,8.4,"303 Columbia St, Vancouver BC V6A 2R7",284,49.284157,-123.099917,,0.9848418736127184,5.0,16.0
Railtown Cafe,9.0,"397 Railway St (Dunlevy Ave), Vancouver BC V6A 1A4",326,49.284157,-123.099917,1.0,0.9722259111001499,117.0,88.0
Meet in Gastown,8.9,"12 Water St (btwn Abbott St & Carrall St), Vancouver BC V6B 1A5",369,49.284157,-123.099917,2.0,0.947866669196183,101.0,175.0
The Mackenzie Room,9.2,"415 Powell St (Powell Street), Vancouver BC V6A 1G7",379,49.284157,-123.099917,,0.9873460947430328,35.0,41.0
Tacofino,8.9,"15 Cordova St W (btwn Abbott & Carrall), Vancouver BC V6B 1C8",377,49.284157,-123.099917,1.0,0.9573713266680579,213.0,311.0
Local Gastown,7.8,"3 Alexander St, Vancouver BC V6A 1B2",316,49.284157,-123.099917,3.0,0.9733262506877123,72.0,59.0
Nelson the Seagull,8.8,"315 Carrall St (btwn Cordova & Hastings), Vancouver BC V6B 2J4",383,49.284157,-123.099917,2.0,0.9453055339492705,379.0,280.0
Loblaws Inc,7.9,"3185 Arbutus St (West 16th Avenue), Vancouver BC V6J 3Z3",175,49.258924,-123.152591,,0.9975906357306824,23.0,46.0
Pete's Meat Inc,8.4,"2817 Arbutus St (12th Avenue), Vancouver BC V6J 0E6",432,49.258924,-123.152591,,0.9134336286543606,27.0,21.0
Gyo Para Gyoza & Ramen Bar,8.0,"2120 Broadway W (Arbutus), Vancouver BC V6K 2C8",529,49.258924,-123.152591,,0.9361992752935819,22.0,18.0
Connaught Park,8.5,"2690 Larch St (btwn 10th Ave & 12th Ave), Vancouver BC V6K 4K9",588,49.258924,-123.152591,,0.992164823281668,50.0,16.0
Platform 7 Coffee,8.0,"2300 Broadway W (Vine), Vancouver BC V6K 2E5",655,49.258924,-123.152591,1.0,0.9806871431010605,57.0,73.0
Kitsilano Farmers Market,7.6,"2690 Larch St (W 10th Ave), Vancouver BC V6K 4K9",757,49.258924,-123.152591,,0.9614881144353171,81.0,39.0
Shoppers Drug Mart,7.6,"1780 West Broadway (Burrard St), Vancouver BC V6J 1Y1",763,49.258924,-123.152591,,0.9721120828669537,10.0,26.0
Grounded Counselling,,"2375 15th Ave W, Vancouver BC V6K 2Y9",510,49.258924,-123.152591,,0.16097209311149474,,
Suika,8.7,"1626W Broadway W (btwn Fir & Pine), Vancouver BC V6J 1X6",943,49.258924,-123.152591,2.0,0.9723966534499441,488.0,219.0
Thomas Haas Patisserie,8.6,"2539 Broadway W (btwn Trafalgar & Larch), Vancouver BC V6K 2E9",955,49.258924,-123.152591,1.0,0.9682798656826849,246.0,123.0
Beaucoup Bakery & Cafe,9.0,"2150 Fir St (at W 6th Ave), Vancouver BC V6J 3B5",49,49.266774,-123.141135,2.0,0.9620572556012976,379.0,283.0
Salade de Fruits Inc,8.6,"1551 7th Ave W (btwn Fir & Granville), Vancouver BC V6J 1S1",177,49.266774,-123.141135,3.0,0.9480563829181765,78.0,54.0
Cheesecake Etc,8.6,"2141 Granville St (at W 6th Ave), Vancouver BC V6H 3E9",182,49.266774,-123.141135,1.0,0.9838743336305515,188.0,157.0
Paul's Place Restaurant & Omelettery,8.1,"2211 Granville St (at 6th Ave.), Vancouver BC V6H 3G1",200,49.266774,-123.141135,1.0,0.9410749179488153,110.0,113.0
Eq3,7.9,"2536 Granville St, Vancouver BC V6H 3G8",249,49.266774,-123.141135,,0.8836865170457779,21.0,18.0
Cineplex Cinemas,8.1,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",306,49.266774,-123.141135,,0.9763426988674091,84.0,131.0
Suika,8.7,"1626W Broadway W (btwn Fir & Pine), Vancouver BC V6J 1X6",365,49.266774,-123.141135,2.0,0.9723966534499441,488.0,219.0
Elysian Room,7.6,"1778 5th Ave W (at Burrard St), Vancouver BC V6J 1P2",293,49.266774,-123.141135,2.0,0.9349851074728235,47.0,60.0
Lin's Chinese Cuisine and Tea House,8.0,"1537 Broadway W (Granville St), Vancouver BC V6J 1W6",351,49.266774,-123.141135,2.0,0.9537288232057824,101.0,89.0
Romer's Burger Bar,8.7,"1873 4th Ave W (btwn Cypress & Burrard), Vancouver BC V6J 1M4",473,49.266774,-123.141135,2.0,0.9601980611257612,172.0,196.0
Nook,8.1,"1525 Yew St (Cornwall Ave), Vancouver BC V6K 3E5",132,49.273355,-123.154493,2.0,0.931228775777352,61.0,66.0
LOCAL Public Eatery Kitsilano,7.7,"2210 Cornwall Ave, Vancouver BC V6K 1B5",111,49.273355,-123.154493,2.0,0.9823186811102047,247.0,233.0
Kibune Sushi Restaurant,7.3,"1508 Yew St (at Cornwall Ave.), Vancouver BC V6K 3E4",100,49.273355,-123.154493,2.0,0.7908595928743526,34.0,16.0
Kitsilano Pool,8.9,"2305 Cornwall Ave (Vine), Vancouver BC V6K 1B6",212,49.273355,-123.154493,,0.9669139268843315,265.0,48.0
Kitsilano Beach,9.4,"2225 Cornwall Ave (at Yew St), Vancouver BC",253,49.273355,-123.154493,,0.9999419948114028,2159.0,583.0
Billy Bishop Branch 176 Legion,7.8,"1407 Laburnum St (at Cornwall), Vancouver BC V6J 3W4",197,49.273355,-123.154493,1.0,0.8775397924531881,7.0,8.0
The Boathouse Restaurant,6.6,"1305 Arbutus St (Cornwall), Vancouver BC V6J 5N2",120,49.273355,-123.154493,3.0,0.9813511411280378,208.0,80.0
Corduroy,8.5,"1943 Cornwall Ave (at Walnut St), Vancouver BC V6J 1C8",424,49.273355,-123.154493,,0.8126576995314071,36.0,45.0
Octopus's Garden Restaurant,7.3,"1995 Cornwall Ave, Vancouver BC V6J 1C9",345,49.273355,-123.154493,2.0,0.9180247007266036,73.0,53.0
Siegel's Bagels,8.8,"1883 Cornwall Ave (at Cypress St), Vancouver BC V6J 1C6",527,49.273355,-123.154493,1.0,0.9854869002674963,154.0,158.0
Kitsilano Beach,9.4,"2225 Cornwall Ave (at Yew St), Vancouver BC",165,49.276144,-123.151272,,0.9999419948114028,2159.0,583.0
Kits Point Dog Beach,8.1,"Ogden Ave (at Cypress), Vancouver BC",282,49.276144,-123.151272,,0.9885956842987071,120.0,28.0
Hadden Park,7.8,"1905 Ogden Ave (Cypress St), Vancouver BC V6J 1A3",312,49.276144,-123.151272,,0.9848608449849178,74.0,18.0
Billy Bishop Branch 176 Legion,7.8,"1407 Laburnum St (at Cornwall), Vancouver BC V6J 3W4",330,49.276144,-123.151272,1.0,0.8775397924531881,7.0,8.0
